---------This is the output of algorithm DBA--------



---------------------------------------------------------------------------------------------------
FromNode       ToNode         Flow           Time           Cost           
392            149            6038.45        0.150248       0              
393            150            4189.5         0.149342       0              
393            151            5495.05        0.149877       0              
394            1              1522.5         1.00095        0              
395            2              1149.3         1.00031        0              
395            3              375.1          1              0              
396            4              1294.8         1.0005         0              
396            5              1347           1.00058        0              
397            20             503.6          1.00001        0              
398            37             314.514        1              0              
398            53             723.486        1.00005        0              
399            69             650.498        1.00003        0              
399            95             2218.3         1.00427        0              
400            141            648.3          1.00003        0              
401            154            249            1              0              
402            163            407.1          1              0              
403            160            125.2          1              0              
404            155            37             1              0              
405            142            488.2          1.00001        0              
406            108            485.8          1.00001        0              
407            79             105.096        1              0              
407            55             44.204         1              0              
408            38             1420.3         1.00072        0              
408            22             817.198        1.00008        0              
409            6              722.1          1.00005        0              
410            164            7137.1         1.15515        0              
411            204            6576.6         1.1371         0              
412            252            2586.8         1.09157        0              
413            184            12173.8        1.63802        0              
414            343            7669           1.17669        0              
415            330            9662.5         1.30777        0              
416            300            7074.9         1.15292        0              
